2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,LYB,BUY executed,64.50
2014-12-15T00:00:00,CELG,SELL executed,116.00
2014-12-15T00:00:00,JNJ,SELL executed,96.46
2014-12-15T00:00:00,PFE,SELL executed,27.92
2014-12-15T00:00:00,LLY,SELL executed,64.83
2014-12-15T00:00:00,M,BUY executed,55.99
2014-12-15T00:00:00,MU,BUY executed,34.35
2014-12-15T00:00:00,PXD,SELL executed,133.72
2014-12-15T00:00:00,WYNN,SELL executed,139.36
2014-12-15T00:00:00,COP,SELL executed,57.45
2014-12-15T00:00:00,PSX,SELL executed,61.36
2014-12-15T00:00:00,APA,SELL executed,54.37
2014-12-15T00:00:00,LOW,SELL executed,62.52
2014-12-15T00:00:00,NOV,SELL executed,58.20
2014-12-15T00:00:00,AAL,BUY executed,48.91
2014-12-15T00:00:00,WMB,BUY executed,36.45
2014-12-15T00:00:00,FDX,BUY executed,173.08
2014-12-15T00:00:00,VZ,BUY executed,40.61
2014-12-15T00:00:00,MO,BUY executed,44.46
2014-12-15T00:00:00,RIG,BUY executed,15.83
2014-12-15T00:00:00,UAL,BUY executed,64.19
2014-12-15T00:00:00,MCD,BUY executed,83.67
2014-12-15T00:00:00,CRM,BUY executed,55.42
2014-12-15T00:00:00,JPM,CLOSING ORDER CREATED
2014-12-15T00:00:00,BAC,CLOSING ORDER CREATED
2014-12-15T00:00:00,HCA,CLOSING ORDER CREATED
2014-12-15T00:00:00,CMCSA,CLOSING ORDER CREATED
2014-12-15T00:00:00,CRM,CLOSING ORDER CREATED
2014-12-15T00:00:00,LOW,CLOSING ORDER CREATED
2014-12-15T00:00:00,MCD,CLOSING ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-15T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,JPM,SELL executed,54.02
2014-12-16T00:00:00,BAC,SELL executed,16.11
2014-12-16T00:00:00,HCA,SELL executed,73.00
2014-12-16T00:00:00,CMCSA,BUY executed,26.06
2014-12-16T00:00:00,CRM,SELL executed,54.36
2014-12-16T00:00:00,LOW,BUY executed,61.62
2014-12-16T00:00:00,MCD,SELL executed,81.01
2014-12-16T00:00:00,GE,SELL executed,22.21
2014-12-16T00:00:00,F,SELL executed,12.08
2014-12-16T00:00:00,OXY,SELL executed,64.25
2014-12-16T00:00:00,LYB,SELL executed,64.03
2014-12-16T00:00:00,JNJ,BUY executed,95.27
2014-12-16T00:00:00,CELG,BUY executed,110.00
2014-12-16T00:00:00,AMGN,BUY executed,147.48
2014-12-16T00:00:00,MRK,BUY executed,52.25
2014-12-16T00:00:00,LNG,BUY executed,60.95
2014-12-16T00:00:00,HTZ,CLOSING ORDER CREATED
2014-12-16T00:00:00,XOM,CLOSING ORDER CREATED
2014-12-16T00:00:00,NOV,CLOSING ORDER CREATED
2014-12-16T00:00:00,LYB,CLOSING ORDER CREATED
