MarkettypeID,date,Portfolios,RM,SMB,HML,RMW,CMA
P9709,2015/8/11,1,-0.000044,0.009202,-0.002999,-0.009458,0.014443
P9713,2015/8/11,2,-0.000044,0.01202,-0.003043,-0.003558,0.008304
P9713,2015/8/11,1,-0.000044,0.010791,-0.003314,-0.009182,0.013571
P9713,2015/8/11,3,-0.000044,0.007937,-0.002993,-0.002418,0.007463
P9714,2015/8/11,1,-0.000044,0.009202,-0.002999,-0.009458,0.014443
P9714,2015/8/11,2,-0.000044,0.010412,-0.002494,-0.003546,0.009148
P9714,2015/8/11,3,-0.000044,0.006612,-0.00207,-0.002115,0.008482
P9709,2015/8/12,1,-0.013044,0.001029,-0.005234,-0.002212,0.005202
P9709,2015/8/12,2,-0.013044,0.000768,-0.003008,0.001826,0.005255
P9709,2015/8/12,3,-0.013044,0.000361,-0.00309,0.003247,0.006353
P9713,2015/8/12,1,-0.012044,0.002291,-0.006914,-0.002399,0.003425
P9713,2015/8/12,2,-0.012044,0.002295,-0.004248,0.002085,0.00431
P9713,2015/8/12,3,-0.012044,0.001552,-0.005009,0.003295,0.004308
P9714,2015/8/12,3,-0.013044,0.000361,-0.00309,0.003247,0.006353
P9714,2015/8/12,2,-0.013044,0.000768,-0.003008,0.001826,0.005255
P9714,2015/8/12,1,-0.013044,0.001029,-0.005234,-0.002212,0.005202
P9709,2015/8/13,3,0.018956,0.010358,-0.003983,-0.006732,0.00319
P9709,2015/8/13,1,0.018956,0.01375,-0.011329,-0.012026,0.010484
P9709,2015/8/13,2,0.018956,0.016269,-0.007114,-0.007893,0.005668
P9713,2015/8/13,3,0.018956,0.010029,-0.004285,-0.00615,0.003802
P9713,2015/8/13,2,0.018956,0.015886,-0.006801,-0.007424,0.005972
P9713,2015/8/13,1,0.018956,0.013524,-0.010807,-0.010539,0.010756
P9714,2015/8/13,2,0.018956,0.016269,-0.007114,-0.007893,0.005668
P9714,2015/8/13,3,0.018956,0.010358,-0.003983,-0.006732,0.00319
P9714,2015/8/13,1,0.018956,0.01375,-0.011329,-0.012026,0.010484
P9709,2015/8/14,1,0.002956,0.010161,-0.005314,-0.005018,0.008764
P9709,2015/8/14,3,0.002956,0.009295,-0.001802,-0.001599,0.005108
P9709,2015/8/14,2,0.002956,0.010547,-0.003823,-0.004061,0.005663
P9714,2015/8/14,3,0.002956,0.009295,-0.001802,-0.001599,0.005108
P9713,2015/8/14,3,0.003956,0.010885,-0.003166,-0.001468,0.004309
P9713,2015/8/14,2,0.003956,0.012569,-0.004846,-0.003644,0.005043
P9713,2015/8/14,1,0.003956,0.012049,-0.006318,-0.004685,0.007741
P9714,2015/8/14,1,0.002956,0.010161,-0.005314,-0.005018,0.008764
P9714,2015/8/14,2,0.002956,0.010547,-0.003823,-0.004061,0.005663
P9709,2015/8/17,3,0.006956,0.006542,0.000272,-0.009688,0.005102
P9709,2015/8/17,2,0.006956,0.015447,-0.004033,-0.013429,0.009191
P9709,2015/8/17,1,0.006956,0.014433,-0.006966,-0.015723,0.017582
P9713,2015/8/17,2,0.007956,0.017824,-0.004107,-0.012679,0.007164
P9713,2015/8/17,1,0.007956,0.016387,-0.007269,-0.01438,0.014502
P9714,2015/8/17,1,0.006956,0.014433,-0.006966,-0.015723,0.017582
P9714,2015/8/17,2,0.006956,0.015447,-0.004033,-0.013429,0.009191
P9713,2015/8/17,3,0.007956,0.008945,-0.000477,-0.009507,0.003709
P9714,2015/8/17,3,0.006956,0.006542,0.000272,-0.009688,0.005102
P9709,2015/8/18,3,-0.067044,-0.007317,0.002135,0.008045,0.004781
P9709,2015/8/18,2,-0.067044,-0.019127,0.010185,0.009974,0.001262
P9709,2015/8/18,1,-0.067044,-0.01497,0.0138,0.014043,-0.004943
P9713,2015/8/18,3,-0.066044,-0.006935,0.002883,0.007876,0.004422
P9713,2015/8/18,2,-0.066044,-0.018667,0.010572,0.009833,0.00133
P9713,2015/8/18,1,-0.066044,-0.014563,0.014339,0.013529,-0.004736
P9714,2015/8/18,2,-0.067044,-0.019127,0.010185,0.009974,0.001262
P9714,2015/8/18,1,-0.067044,-0.01497,0.0138,0.014043,-0.004943
P9714,2015/8/18,3,-0.067044,-0.007317,0.002135,0.008045,0.004781
P9709,2015/8/19,1,0.014956,0.010997,-0.013264,-0.00806,0.004502
P9709,2015/8/19,2,0.014956,0.013782,-0.009042,-0.007403,0.001218
P9709,2015/8/19,3,0.014956,0.007608,-0.004016,-0.005776,0.000303
P9713,2015/8/19,2,0.013956,0.014249,-0.007936,-0.008017,0.002157
P9713,2015/8/19,1,0.013956,0.011523,-0.012251,-0.008584,0.00554
P9713,2015/8/19,3,0.013956,0.008069,-0.003319,-0.006194,0.001227
P9714,2015/8/19,1,0.014956,0.010997,-0.013264,-0.00806,0.004502
P9714,2015/8/19,2,0.014956,0.013782,-0.009042,-0.007403,0.001218
P9714,2015/8/19,3,0.014956,0.007608,-0.004016,-0.005776,0.000303
P9709,2015/8/20,3,-0.035044,0.003549,0.000406,0.003548,-0.000845
P9709,2015/8/20,2,-0.035044,-0.000564,0.005874,0.003929,-0.004917
P9709,2015/8/20,1,-0.035044,0.000486,0.008024,0.00425,-0.005285
P9713,2015/8/20,3,-0.035044,0.002262,0.001928,0.003112,0.001095
P9713,2015/8/20,2,-0.035044,-0.001758,0.006743,0.003133,-0.003133
P9713,2015/8/20,1,-0.035044,-0.000566,0.009634,0.003421,-0.003511
P9714,2015/8/20,1,-0.035044,0.000486,0.008024,0.00425,-0.005285
P9714,2015/8/20,3,-0.035044,0.003549,0.000406,0.003548,-0.000845
P9714,2015/8/20,2,-0.035044,-0.000564,0.005874,0.003929,-0.004917
P9709,2015/8/21,2,-0.050044,-0.016399,0.013765,0.005659,0.000283
P9709,2015/8/21,1,-0.050044,-0.013882,0.017039,0.006286,-0.000169
P9709,2015/8/21,3,-0.050044,-0.009903,0.004854,0.004842,0.003499
P9713,2015/8/21,3,-0.049044,-0.008787,0.004257,0.005145,0.00192
P9713,2015/8/21,1,-0.049044,-0.012777,0.015274,0.005819,-0.001495
P9713,2015/8/21,2,-0.049044,-0.015047,0.012571,0.006385,-0.001018
P9714,2015/8/21,1,-0.050044,-0.013882,0.017039,0.006286,-0.000169
P9714,2015/8/21,3,-0.050044,-0.009903,0.004854,0.004842,0.003499
P9714,2015/8/21,2,-0.050044,-0.016399,0.013765,0.005659,0.000283
P9709,2015/8/24,2,-0.094044,-0.003294,0.001263,0.002297,0.00544
P9709,2015/8/24,3,-0.094044,-0.001911,0.001771,0.00177,0.003802
P9709,2015/8/24,1,-0.094044,-0.001559,0.0031,0.003669,0.002679
P9713,2015/8/24,1,-0.094044,-0.001308,0.002893,0.003662,0.002541
P9713,2015/8/24,2,-0.094044,-0.003015,0.000996,0.002245,0.005338
P9713,2015/8/24,3,-0.094044,-0.001695,0.001638,0.001599,0.003638
P9714,2015/8/24,2,-0.094044,-0.003294,0.001263,0.002297,0.00544
P9714,2015/8/24,3,-0.094044,-0.001911,0.001771,0.00177,0.003802
P9714,2015/8/24,1,-0.094044,-0.001559,0.0031,0.003669,0.002679
P9709,2015/8/25,3,-0.085044,-0.004423,-0.004974,0.00509,0.001405
P9709,2015/8/25,2,-0.085044,-0.008155,-0.001955,0.004099,-0.004873
P9709,2015/8/25,1,-0.085044,-0.00767,-0.00018,0.004697,-0.002213
P9713,2015/8/25,3,-0.084044,-0.004984,-0.005672,0.004743,0.000241
P9713,2015/8/25,1,-0.084044,-0.007656,-0.000394,0.00504,-0.002884
P9713,2015/8/25,2,-0.084044,-0.008201,-0.002681,0.003711,-0.005285
P9714,2015/8/25,3,-0.085044,-0.004423,-0.004974,0.00509,0.001405
P9714,2015/8/25,2,-0.085044,-0.008155,-0.001955,0.004099,-0.004873
P9714,2015/8/25,1,-0.085044,-0.00767,-0.00018,0.004697,-0.002213
P9709,2015/8/26,1,-0.016038,-0.019755,0.035586,0.034858,-0.016623
P9709,2015/8/26,2,-0.016038,-0.024684,0.022585,0.025098,-0.012236
P9709,2015/8/26,3,-0.016038,-0.005295,0.012251,0.024154,0.00244
P9713,2015/8/26,3,-0.013038,-0.004914,0.011018,0.021988,-0.000088
P9713,2015/8/26,1,-0.013038,-0.018612,0.035396,0.031202,-0.018288
P9713,2015/8/26,2,-0.013038,-0.023375,0.020937,0.023263,-0.013109
P9714,2015/8/26,1,-0.016038,-0.019755,0.035586,0.034858,-0.016623
P9714,2015/8/26,3,-0.016038,-0.005295,0.012251,0.024154,0.00244
P9714,2015/8/26,2,-0.016038,-0.024684,0.022585,0.025098,-0.012236
P9709,2015/8/27,3,0.055963,-0.004468,0.005396,0.005332,-0.006248
P9709,2015/8/27,1,0.055963,-0.010668,0.007814,0.007117,-0.011443
P9709,2015/8/27,2,0.055963,-0.009851,0.003816,0.004666,-0.01213
P9713,2015/8/27,1,0.056963,-0.010103,0.006459,0.005975,-0.012355
P9713,2015/8/27,3,0.056963,-0.003855,0.00517,0.005039,-0.007131
P9713,2015/8/27,2,0.056963,-0.009299,0.003699,0.004687,-0.01318
P9714,2015/8/27,1,0.055963,-0.010668,0.007814,0.007117,-0.011443
P9714,2015/8/27,2,0.055963,-0.009851,0.003816,0.004666,-0.01213
P9714,2015/8/27,3,0.055963,-0.004468,0.005396,0.005332,-0.006248
P9709,2015/8/28,3,0.053963,0.006286,-0.003873,-0.008882,0.001035
P9709,2015/8/28,1,0.053963,0.016707,-0.016685,-0.013918,0.011838
P9709,2015/8/28,2,0.053963,0.019472,-0.012359,-0.010257,0.011251
P9713,2015/8/28,1,0.051963,0.016362,-0.016456,-0.012645,0.012339
P9713,2015/8/28,3,0.051963,0.00623,-0.003965,-0.007555,0.002187
P9714,2015/8/28,3,0.053963,0.006286,-0.003873,-0.008882,0.001035
P9713,2015/8/28,2,0.051963,0.019066,-0.011985,-0.00889,0.011641
P9714,2015/8/28,2,0.053963,0.019472,-0.012359,-0.010257,0.011251
P9714,2015/8/28,1,0.053963,0.016707,-0.016685,-0.013918,0.011838
P9709,2015/8/31,3,-0.013038,-0.028933,0.002727,0.007039,-0.000059
P9709,2015/8/31,2,-0.013038,-0.037358,0.006651,0.008284,-0.002267
P9709,2015/8/31,1,-0.013038,-0.034205,0.008343,0.014523,-0.00507
P9713,2015/8/31,1,-0.011038,-0.033177,0.00671,0.014851,-0.006128
P9713,2015/8/31,3,-0.011038,-0.028227,0.001857,0.00678,-0.000933
P9713,2015/8/31,2,-0.011038,-0.036068,0.005306,0.008458,-0.002453
P9714,2015/8/31,2,-0.013038,-0.037358,0.006651,0.008284,-0.002267
P9714,2015/8/31,1,-0.013038,-0.034205,0.008343,0.014523,-0.00507
P9714,2015/8/31,3,-0.013038,-0.028933,0.002727,0.007039,-0.000059
P9709,2015/9/1,2,-0.016038,-0.062101,0.024272,0.016195,-0.005646
P9709,2015/9/1,3,-0.016038,-0.0413,0.018815,0.012992,0.002503
P9709,2015/9/1,1,-0.016038,-0.055577,0.032662,0.021849,-0.009939
P9713,2015/9/1,2,-0.014038,-0.060948,0.023567,0.01591,-0.006458
P9713,2015/9/1,1,-0.014038,-0.054509,0.032131,0.02142,-0.011217
P9713,2015/9/1,3,-0.014038,-0.040481,0.018748,0.012383,0.00148
P9714,2015/9/1,1,-0.016038,-0.055577,0.032662,0.021849,-0.009939
P9714,2015/9/1,2,-0.016038,-0.062101,0.024272,0.016195,-0.005646
P9714,2015/9/1,3,-0.016038,-0.0413,0.018815,0.012992,0.002503
P9709,2015/9/2,3,-0.003038,-0.028893,0.013792,0.02242,-0.004005
P9709,2015/9/2,2,-0.003038,-0.041714,0.021252,0.021946,-0.016083
P9709,2015/9/2,1,-0.003038,-0.03935,0.032289,0.030973,-0.012119
P9713,2015/9/2,1,-0.002038,-0.038426,0.031425,0.031255,-0.012454
P9713,2015/9/2,2,-0.002038,-0.041173,0.020525,0.021282,-0.016081
P9714,2015/9/2,2,-0.003038,-0.041714,0.021252,0.021946,-0.016083
P9713,2015/9/2,3,-0.002038,-0.028662,0.013358,0.021519,-0.003923
P9714,2015/9/2,1,-0.003038,-0.03935,0.032289,0.030973,-0.012119
P9714,2015/9/2,3,-0.003038,-0.028893,0.013792,0.02242,-0.004005
P9709,2015/9/7,1,-0.028038,0.041969,-0.018565,-0.017313,0.009693
P9709,2015/9/7,2,-0.028038,0.04689,-0.013795,-0.01131,0.009418
P9709,2015/9/7,3,-0.028038,0.03346,-0.005463,-0.010551,0.001092
P9713,2015/9/7,3,-0.029038,0.032074,-0.003107,-0.010208,0.003309
P9713,2015/9/7,2,-0.029038,0.045007,-0.011212,-0.011793,0.010789
P9713,2015/9/7,1,-0.029038,0.040417,-0.015826,-0.017446,0.011793
P9714,2015/9/7,1,-0.028038,0.041969,-0.018565,-0.017313,0.009693
P9714,2015/9/7,2,-0.028038,0.04689,-0.013795,-0.01131,0.009418
P9714,2015/9/7,3,-0.028038,0.03346,-0.005463,-0.010551,0.001092
P9709,2015/9/8,3,0.032963,0.026142,-0.009246,-0.006294,-0.003022
P9709,2015/9/8,2,0.032963,0.031975,-0.01292,-0.007675,-0.001016
P9709,2015/9/8,1,0.032963,0.029337,-0.016756,-0.00765,0.001556
P9714,2015/9/8,1,0.032963,0.029337,-0.016756,-0.00765,0.001556
P9713,2015/9/8,3,0.031963,0.024619,-0.00908,-0.005623,-0.001998
P9713,2015/9/8,2,0.031963,0.029996,-0.012345,-0.007614,-0.000513
P9713,2015/9/8,1,0.031963,0.027564,-0.015739,-0.007578,0.003331
P9714,2015/9/8,3,0.032963,0.026142,-0.009246,-0.006294,-0.003022
P9714,2015/9/8,2,0.032963,0.031975,-0.01292,-0.007675,-0.001016
P9709,2015/9/9,2,0.027963,0.021507,-0.009236,-0.006926,0.004681
P9709,2015/9/9,1,0.027963,0.020509,-0.013193,-0.006959,0.003839
P9709,2015/9/9,3,0.027963,0.015171,-0.005355,-0.007161,0.000211
P9713,2015/9/9,1,0.025963,0.019766,-0.013054,-0.007007,0.004177
P9713,2015/9/9,3,0.025963,0.014723,-0.006007,-0.006868,0.000197
P9714,2015/9/9,3,0.027963,0.015171,-0.005355,-0.007161,0.000211
P9713,2015/9/9,2,0.025963,0.02074,-0.009425,-0.006761,0.004678
P9714,2015/9/9,2,0.027963,0.021507,-0.009236,-0.006926,0.004681
P9714,2015/9/9,1,0.027963,0.020509,-0.013193,-0.006959,0.003839
P9709,2015/9/10,2,-0.014038,-0.002393,0.001412,-0.000291,-0.004397
P9709,2015/9/10,3,-0.014038,0.00052,-0.002697,-0.000209,-0.00295
P9709,2015/9/10,1,-0.014038,-0.001552,0.001841,-0.000351,-0.003731
P9713,2015/9/10,1,-0.014038,-0.001285,0.001519,-0.000245,-0.004109
P9713,2015/9/10,3,-0.014038,0.000411,-0.00395,-0.001198,-0.003722
P9714,2015/9/10,1,-0.014038,-0.001552,0.001841,-0.000351,-0.003731
P9713,2015/9/10,2,-0.014038,-0.002245,0.00042,-0.001089,-0.004781
P9714,2015/9/10,2,-0.014038,-0.002393,0.001412,-0.000291,-0.004397
P9714,2015/9/10,3,-0.014038,0.00052,-0.002697,-0.000209,-0.00295
P9709,2015/9/11,3,0.000963,0.012235,-0.004046,-0.005609,0.000705
P9709,2015/9/11,2,0.000963,0.015815,-0.006087,-0.006331,0.003088
P9709,2015/9/11,1,0.000963,0.014915,-0.012838,-0.007055,0.005302
P9713,2015/9/11,3,-0.000038,0.012217,-0.004469,-0.005033,0.001478
P9713,2015/9/11,1,-0.000038,0.014626,-0.013482,-0.006986,0.006404
P9713,2015/9/11,2,-0.000038,0.015624,-0.006463,-0.005878,0.003616
P9714,2015/9/11,1,0.000963,0.014915,-0.012838,-0.007055,0.005302
P9714,2015/9/11,2,0.000963,0.015815,-0.006087,-0.006331,0.003088
P9714,2015/9/11,3,0.000963,0.012235,-0.004046,-0.005609,0.000705
P9709,2015/9/14,1,-0.038038,-0.041038,0.023914,0.016477,-0.014758
P9709,2015/9/14,2,-0.038038,-0.045095,0.01431,0.013756,-0.011416
P9709,2015/9/14,3,-0.038038,-0.029864,0.005346,0.011739,-0.00189
P9713,2015/9/14,3,-0.036038,-0.029597,0.004874,0.011475,-0.002745
P9714,2015/9/14,2,-0.038038,-0.045095,0.01431,0.013756,-0.011416
P9713,2015/9/14,2,-0.036038,-0.04495,0.012889,0.013802,-0.011916
P9713,2015/9/14,1,-0.036038,-0.040862,0.022157,0.01655,-0.015727
P9714,2015/9/14,3,-0.038038,-0.029864,0.005346,0.011739,-0.00189
P9714,2015/9/14,1,-0.038038,-0.041038,0.023914,0.016477,-0.014758
P9709,2015/9/15,3,-0.042038,-0.002549,0.009505,0.016562,0.002562
P9709,2015/9/15,1,-0.042038,-0.012976,0.024098,0.024272,-0.010086
P9709,2015/9/15,2,-0.042038,-0.01698,0.015922,0.017848,-0.003959
P9713,2015/9/15,2,-0.040038,-0.016662,0.015233,0.016071,-0.004582
P9713,2015/9/15,1,-0.040038,-0.012692,0.023798,0.02229,-0.011401
P9713,2015/9/15,3,-0.040038,-0.002867,0.009544,0.014523,0.000879
P9714,2015/9/15,1,-0.042038,-0.012976,0.024098,0.024272,-0.010086
P9714,2015/9/15,3,-0.042038,-0.002549,0.009505,0.016562,0.002562
P9714,2015/9/15,2,-0.042038,-0.01698,0.015922,0.017848,-0.003959
P9709,2015/9/16,2,0.056963,0.02487,-0.015369,-0.007903,0.003465
P9709,2015/9/16,3,0.056963,0.011889,-0.004168,-0.006757,-0.005121
P9709,2015/9/16,1,0.056963,0.020905,-0.02167,-0.010125,0.004437
P9713,2015/9/16,3,0.054963,0.012065,-0.004336,-0.005818,-0.004145
P9713,2015/9/16,1,0.054963,0.020584,-0.021234,-0.009301,0.005444
P9713,2015/9/16,2,0.054963,0.024543,-0.014504,-0.00721,0.003909
P9714,2015/9/16,1,0.056963,0.020905,-0.02167,-0.010125,0.004437
P9714,2015/9/16,3,0.056963,0.011889,-0.004168,-0.006757,-0.005121
P9714,2015/9/16,2,0.056963,0.02487,-0.015369,-0.007903,0.003465
P9709,2015/9/17,3,-0.021038,0.004192,-0.002376,-0.000527,-0.004461
P9709,2015/9/17,2,-0.021038,0.003307,0.000879,0.000252,-0.005473
P9709,2015/9/17,1,-0.021038,0.003049,-0.001282,0.003968,-0.005601
P9713,2015/9/17,1,-0.022038,0.001278,0.001225,0.003392,-0.002837
P9713,2015/9/17,2,-0.022038,0.001235,0.002124,-0.000283,-0.003612
P9713,2015/9/17,3,-0.022038,0.002824,-0.001216,-0.000512,-0.002157
P9714,2015/9/17,2,-0.021038,0.003307,0.000879,0.000252,-0.005473
P9714,2015/9/17,1,-0.021038,0.003049,-0.001282,0.003968,-0.005601
P9714,2015/9/17,3,-0.021038,0.004192,-0.002376,-0.000527,-0.004461
P9709,2015/9/18,3,0.005963,0.010537,-0.003342,-0.00341,-0.004339
P9709,2015/9/18,2,0.005963,0.013541,-0.00642,-0.003683,-0.001345
P9709,2015/9/18,1,0.005963,0.011846,-0.010524,-0.005721,-0.001763
P9713,2015/9/18,2,0.004963,0.011858,-0.005744,-0.003308,-0.000544
P9713,2015/9/18,1,0.004963,0.01034,-0.008864,-0.005106,-0.00057
P9714,2015/9/18,1,0.005963,0.011846,-0.010524,-0.005721,-0.001763
P9713,2015/9/18,3,0.004963,0.00924,-0.003279,-0.002311,-0.003245
P9714,2015/9/18,3,0.005963,0.010537,-0.003342,-0.00341,-0.004339
P9714,2015/9/18,2,0.005963,0.013541,-0.00642,-0.003683,-0.001345
P9709,2015/9/21,1,0.022963,0.019443,-0.020525,-0.006794,0.002208
P9709,2015/9/21,2,0.022963,0.022038,-0.013471,-0.004693,0.000718
P9709,2015/9/21,3,0.022963,0.01351,-0.011114,-0.005222,-0.004688
P9713,2015/9/21,2,0.020963,0.020261,-0.012785,-0.003716,0.001744
P9714,2015/9/21,3,0.022963,0.01351,-0.011114,-0.005222,-0.004688
P9713,2015/9/21,1,0.020963,0.017648,-0.019214,-0.006047,0.004481
P9713,2015/9/21,3,0.020963,0.012296,-0.010912,-0.003688,-0.002904
P9714,2015/9/21,1,0.022963,0.019443,-0.020525,-0.006794,0.002208
P9714,2015/9/21,2,0.022963,0.022038,-0.013471,-0.004693,0.000718
P9709,2015/9/22,3,0.008963,0.002441,-0.000497,-0.000964,0.001809
P9709,2015/9/22,2,0.008963,0.001159,-0.002619,-0.00162,0.00049
P9709,2015/9/22,1,0.008963,0.00121,-0.002983,-0.002188,0.000001
P9713,2015/9/22,3,0.009963,0.003737,-0.001542,-0.000796,0.000523
P9713,2015/9/22,2,0.009963,0.002208,-0.003682,-0.001344,-0.000666
P9714,2015/9/22,1,0.008963,0.00121,-0.002983,-0.002188,0.000001
P9714,2015/9/22,3,0.008963,0.002441,-0.000497,-0.000964,0.001809
P9713,2015/9/22,1,0.009963,0.002195,-0.004199,-0.001951,-0.001445
P9714,2015/9/22,2,0.008963,0.001159,-0.002619,-0.00162,0.00049
P9709,2015/9/23,3,-0.020038,0.009928,-0.005675,-0.004194,-0.002874
P9709,2015/9/23,2,-0.020038,0.011075,-0.003615,-0.003518,-0.002365
P9709,2015/9/23,1,-0.020038,0.010706,-0.005607,-0.003813,-0.001556
P9713,2015/9/23,3,-0.021038,0.00768,-0.004945,-0.003916,-0.001483
P9713,2015/9/23,1,-0.021038,0.00862,-0.004146,-0.00412,0.000077
P9714,2015/9/23,2,-0.020038,0.011075,-0.003615,-0.003518,-0.002365
P9713,2015/9/23,2,-0.021038,0.008829,-0.003122,-0.003835,-0.001216
P9714,2015/9/23,3,-0.020038,0.009928,-0.005675,-0.004194,-0.002874
P9714,2015/9/23,1,-0.020038,0.010706,-0.005607,-0.003813,-0.001556
P9709,2015/9/24,1,0.009963,0.009139,-0.006887,-0.005363,0.003396
P9709,2015/9/24,2,0.009963,0.010203,-0.0035,-0.003018,0.001933
P9709,2015/9/24,3,0.009963,0.006367,-0.002376,-0.00294,0.000299
P9713,2015/9/24,1,0.008963,0.009753,-0.005547,-0.005064,0.003212
P9713,2015/9/24,2,0.008963,0.010928,-0.002545,-0.002753,0.002002
P9714,2015/9/24,2,0.009963,0.010203,-0.0035,-0.003018,0.001933
P9713,2015/9/24,3,0.008963,0.007059,-0.00174,-0.002597,0.000459
P9714,2015/9/24,3,0.009963,0.006367,-0.002376,-0.00294,0.000299
P9714,2015/9/24,1,0.009963,0.009139,-0.006887,-0.005363,0.003396
P9709,2015/9/25,2,-0.021038,-0.019002,0.012591,0.011304,-0.000067
P9709,2015/9/25,3,-0.021038,-0.009737,0.004901,0.011261,0.004367
P9709,2015/9/25,1,-0.021038,-0.01595,0.017601,0.014482,-0.003582
P9713,2015/9/25,2,-0.019038,-0.017142,0.011188,0.011353,-0.001491
P9713,2015/9/25,3,-0.019038,-0.008402,0.003921,0.010731,0.001959
P9714,2015/9/25,3,-0.021038,-0.009737,0.004901,0.011261,0.004367
P9713,2015/9/25,1,-0.019038,-0.014176,0.016453,0.013941,-0.005158
P9714,2015/9/25,2,-0.021038,-0.019002,0.012591,0.011304,-0.000067
P9714,2015/9/25,1,-0.021038,-0.01595,0.017601,0.014482,-0.003582
P9709,2015/9/28,2,0.007963,0.020426,-0.011636,-0.004134,-0.003067
P9709,2015/9/28,1,0.007963,0.01843,-0.016091,-0.003406,-0.003335
P9709,2015/9/28,3,0.007963,0.015098,-0.009135,-0.004822,-0.006606
P9713,2015/9/28,2,0.004963,0.016275,-0.009585,-0.003903,-0.000527
P9713,2015/9/28,3,0.004963,0.011586,-0.007357,-0.00344,-0.003057
P9713,2015/9/28,1,0.004963,0.014596,-0.012911,-0.003235,0.000635
P9714,2015/9/28,1,0.007963,0.01843,-0.016091,-0.003406,-0.003335
P9714,2015/9/28,3,0.007963,0.015098,-0.009135,-0.004822,-0.006606
P9714,2015/9/28,2,0.007963,0.020426,-0.011636,-0.004134,-0.003067
P9709,2015/9/29,1,-0.021038,0.004697,-0.000202,0.004649,-0.003776
P9709,2015/9/29,2,-0.021038,0.004214,-0.00152,0.003419,-0.002986
P9709,2015/9/29,3,-0.021038,0.00686,-0.002307,0.002955,-0.000955
P9713,2015/9/29,2,-0.021038,0.004015,-0.001977,0.003257,-0.002805
P9713,2015/9/29,3,-0.021038,0.006651,-0.002397,0.003307,-0.000893
P9713,2015/9/29,1,-0.021038,0.004292,-0.000116,0.003298,-0.003643
P9714,2015/9/29,3,-0.021038,0.00686,-0.002307,0.002955,-0.000955
P9714,2015/9/29,2,-0.021038,0.004214,-0.00152,0.003419,-0.002986
P9714,2015/9/29,1,-0.021038,0.004697,-0.000202,0.004649,-0.003776
P9709,2015/9/30,1,0.003963,-0.002249,-0.0019,-0.001253,-0.000829
P9709,2015/9/30,3,0.003963,-0.004444,-0.002103,-0.003449,-0.001168
P9709,2015/9/30,2,0.003963,-0.002478,-0.001058,-0.003018,-0.000515
P9713,2015/9/30,2,0.004963,-0.001894,-0.001371,-0.003056,-0.001885
P9713,2015/9/30,1,0.004963,-0.001777,-0.00225,-0.000958,-0.002277
P9713,2015/9/30,3,0.004963,-0.004286,-0.00267,-0.004001,-0.002956
P9714,2015/9/30,2,0.003963,-0.002478,-0.001058,-0.003018,-0.000515
P9714,2015/9/30,3,0.003963,-0.004444,-0.002103,-0.003449,-0.001168
P9714,2015/9/30,1,0.003963,-0.002249,-0.0019,-0.001253,-0.000829
P9709,2015/10/8,2,0.035963,0.012488,-0.010666,-0.003899,-0.000267
P9709,2015/10/8,3,0.035963,0.006657,-0.007128,-0.003847,-0.004768
P9709,2015/10/8,1,0.035963,0.011063,-0.015002,-0.004461,-0.001874
P9713,2015/10/8,3,0.034963,0.005403,-0.006604,-0.003303,-0.004293
P9713,2015/10/8,1,0.034963,0.00982,-0.013343,-0.003532,-0.001808
P9713,2015/10/8,2,0.034963,0.011,-0.009556,-0.003594,-0.000133
P9714,2015/10/8,2,0.035963,0.012488,-0.010666,-0.003899,-0.000267
P9714,2015/10/8,3,0.035963,0.006657,-0.007128,-0.003847,-0.004768
P9714,2015/10/8,1,0.035963,0.011063,-0.015002,-0.004461,-0.001874
P9709,2015/10/9,1,0.014963,0.004937,-0.001887,-0.006177,0.001869
P9709,2015/10/9,2,0.014963,0.005484,-0.003357,-0.004418,0.000506
P9709,2015/10/9,3,0.014963,0.003507,-0.001947,-0.004321,-0.000094
P9713,2015/10/9,2,0.014963,0.004782,-0.003116,-0.003848,-0.000788
P9713,2015/10/9,3,0.014963,0.003082,-0.001775,-0.003942,-0.001156
P9714,2015/10/9,1,0.014963,0.004937,-0.001887,-0.006177,0.001869
P9713,2015/10/9,1,0.014963,0.004388,-0.002202,-0.005424,-0.000509
P9714,2015/10/9,2,0.014963,0.005484,-0.003357,-0.004418,0.000506
P9714,2015/10/9,3,0.014963,0.003507,-0.001947,-0.004321,-0.000094
P9709,2015/10/12,2,0.038963,0.012784,-0.006046,-0.003951,0.001554
P9709,2015/10/12,1,0.038963,0.010607,-0.008583,-0.008818,0.000792
P9709,2015/10/12,3,0.038963,0.008674,-0.001631,-0.003169,-0.001384
P9713,2015/10/12,3,0.037963,0.009087,-0.001123,-0.002785,-0.001246
P9713,2015/10/12,1,0.037963,0.011045,-0.007931,-0.008605,0.000751
P9713,2015/10/12,2,0.037963,0.013123,-0.005415,-0.003614,0.001595
P9714,2015/10/12,1,0.038963,0.010607,-0.008583,-0.008818,0.000792
P9714,2015/10/12,3,0.038963,0.008674,-0.001631,-0.003169,-0.001384
P9714,2015/10/12,2,0.038963,0.012784,-0.006046,-0.003951,0.001554
P9709,2015/10/13,3,0.003963,0.01313,-0.007019,-0.003223,-0.002275
P9709,2015/10/13,1,0.003963,0.015449,-0.012419,-0.007501,0.00375
P9709,2015/10/13,2,0.003963,0.016991,-0.008293,-0.003873,-0.000522
