Stkcd,0,1,2,3
2074,11655354.81,17798339.88,13265277.76,12656330.53
2075,17720368.9,22045639.51,17301082.46,16153561.69
2076,1398472.05,1736955.73,1438530.37,1211078.95
2077,2025837.68,3658205.58,3811248.15,3000344.29
2078,14548584.22,18238998.49,17371694.59,20228736.8
2079,3392316.48,5577277.8,5279532.5,5278994.24
2080,5177600.0,8896000.0,15203799.67,17486047.75
2081,20824632.17,30347187.45,26560229.43,23421596.75
2082,1756440.0,2380000.0,2225300.0,2025380.0
2083,4264832.7,5415385.94,4900239.04,5251276.93
2084,1936888.7,2534386.51,2320589.72,2492303.54
2085,16381434.69,17100120.26,15387994.5,14901835.33
2086,2073690.99,2539795.85,2013788.64,2138970.1
2087,2879204.41,3678530.28,3164677.93,2756855.39
2088,1768473.98,3611968.74,3804524.25,3597306.24
2089,4026482.87,5028421.63,1994513.61,1969235.66
2090,3895590.42,5045981.65,4587252.17,4361777.06
2091,5444491.84,6523667.9,5552417.28,5212076.47
2092,14342413.77,18534144.17,16783967.49,14981499.95
2093,7099293.45,9417032.61,9179628.46,8681103.69
2094,2927630.04,3767929.74,3266059.76,3109037.66
2095,4952237.63,7385577.97,6004084.85,5958789.99
2096,1943264.48,2635726.77,2316918.75,2347493.16
2097,4672060.89,5968452.56,5357555.54,4928264.23
2098,2430400.0,3705300.0,2072820.0,2044180.0
2099,7194683.57,10553263.73,11391528.64,11038551.69
2100,4046215.35,8738083.43,7803657.23,8966827.3
2101,3443257.54,3902857.26,3255927.81,2885403.27
2102,3485180.63,4102555.48,4966347.52,4084496.56
2103,1542191.0,1875334.21,1813223.94,1631901.54
2104,3534197.5,4776594.57,4336327.65,4010145.88
2105,1466630.0,1820390.0,1691415.0,1754060.0
2106,4265357.68,6412113.6,4955134.99,5813935.86
2107,2308397.1,3110291.55,3047598.1,2716855.28
2108,5969460.88,7132158.72,5529904.38,4835121.52
2109,1918359.29,2490597.14,2098205.47,1940158.83
2110,7958830.72,10261228.97,8680764.82,17716811.8
2111,3187267.9,4504619.48,4241033.35,5403736.03
2112,1222287.03,1499828.9,1338168.75,1341919.53
2113,3018481.49,3027078.72,1736683.88,1588880.99
2114,2153694.1,2648461.66,2619352.06,2522315.19
2115,3607154.3,4533523.96,4848436.13,4348456.07
2116,2844229.29,4633810.06,4301484.16,3266575.4
2117,5145799.82,7142297.42,5700382.49,6147685.23
2118,4470008.76,10498369.21,8630475.84,8245916.26
2119,2422696.15,3556303.1,4560718.44,4964972.29
2120,9464835.42,12073131.65,17671493.01,19770419.84
2121,3747434.39,5295287.73,3958247.32,4410634.92
2122,1954013.57,3908027.15,2708640.0,2352239.55
2123,4601973.57,8190609.34,8809002.88,10679835.08
2124,6757862.91,17371682.89,12257412.35,10840895.98
2125,1727199.07,3521663.85,3256934.26,2831155.08
2126,5701678.92,6563560.4,5701076.28,5542815.83
2127,11128319.91,21429465.46,21313601.9,19550109.93
2128,11702113.71,14889141.88,14137373.79,13352872.12
2129,19117829.65,26230825.74,25807747.91,32494288.94
2130,3065485.03,5228846.89,5179143.02,4314164.54
2131,4976094.88,8531943.59,9159934.89,8979714.12
2132,3410145.88,3732380.91,3607133.22,3807528.37
2133,2190602.15,2609673.86,2165203.86,2076820.17
2134,1450513.63,2011051.1,1865999.74,2301153.83
2135,4228790.76,6000278.75,5194399.72,5262225.29
2136,1745933.58,1902543.21,1810519.19,1720635.25
2137,1930948.7,2864026.26,2448103.97,2484588.38
2138,9675050.33,13219306.48,12289550.92,15176686.6
2139,3073888.13,4555941.33,4641754.4,4446381.54
2140,2531947.26,3613299.73,4585960.35,4021939.94
2141,2756512.64,3023888.0,2323619.2,2259958.4
2142,75108668.44,98354421.82,112251742.6,127325430.4
2143,2785994.33,3838048.13,1256619.82,620772.16
2144,1377337.05,1706211.41,1490638.43,1343950.27
2145,4065245.38,4670937.23,3933252.94,6348665.86
2146,30953778.57,43802516.85,36542812.74,32238742.28
2147,1664659.72,1729098.17,1084713.76,1100823.37
2148,2644291.48,3156601.29,2821370.26,2386630.82
2149,2258551.54,3845067.04,4091763.82,3432487.94
2150,1700312.1,2207663.29,1967185.87,1896168.33
2151,5764164.42,7490952.0,6977133.36,7984534.46
2152,11100116.21,17471531.56,16394519.34,20630767.4
2153,12576478.88,15817489.8,17536864.9,19156429.68
2154,3345725.63,4363230.38,3687704.86,3111847.04
2155,9435132.09,10228404.34,12103411.49,10252442.9
2156,6933424.82,12354031.13,9781716.52,12630872.16
2157,11471277.6,35323266.79,36125575.49,32993200.98
2158,3793916.23,5682937.28,4609075.67,4106992.58
2159,2435696.89,3224042.47,2266666.73,1824694.43
2160,2221525.42,2456320.78,2436144.99,2033620.86
2161,3786341.34,5092698.96,4975295.43,4959956.79
2162,2423144.44,3565631.94,2849093.47,2712356.74
2163,4033144.47,5278443.44,4161695.13,3808353.51
2164,1187847.2,1706980.42,1866615.67,1735778.12
2165,1819419.07,2599923.49,2893665.63,2709846.71
2166,2173368.1,3057519.71,4549978.66,3176065.62
2167,3092603.98,4472488.85,4633325.24,4020909.75
2168,7814035.28,9125592.26,6992336.93,6761872.76
2169,2677371.18,4143194.51,3957771.35,5955162.85
2170,1911520.38,2814910.14,2310721.19,2162848.59
2171,4757367.04,7107957.51,6697275.52,6518260.29
2172,2661813.62,3424312.31,3169786.45,2690452.89
2173,1471488.56,3312204.58,2640861.88,2347844.91
2174,11884285.54,15285827.48,10841376.8,10253697.26
2175,1777350.55,3323896.76,1643109.09,1432122.66
2176,8618981.22,8912643.27,7150670.96,5858540.6
2177,2049571.61,3596418.11,4544312.03,4102821.07
2178,2605654.62,3351141.64,2768875.48,2532073.55
2179,26353639.82,31900308.38,34138883.52,42015642.19
2180,22873949.32,31446690.36,22551931.11,29618796.03
2181,4095301.6,7169613.89,5411243.39,4787305.47
2182,2813886.25,3923478.03,3790695.77,4183664.8
2183,10623124.75,12086189.83,10114161.0,8799532.11
2184,1267641.26,1653504.19,1726473.69,1447117.58
2185,8649582.0,12612198.38,10843934.08,14933020.57
2186,3485967.48,3994529.27,3562605.48,3280779.12
2187,2790743.93,3177681.43,2852379.99,2783895.48
2188,839233.35,939356.54,822250.76,654630.32
2189,2448878.65,5326556.93,4530717.6,4099167.15
2190,5571340.49,5785357.28,6247909.71,6637972.59
2191,10168651.34,18053736.65,15789067.78,12226665.15
2192,4322729.41,6894089.83,4810932.4,3766756.33
2193,2018444.58,2451626.75,2029965.38,2277924.43
2194,3362501.67,7265973.63,5927359.53,8426188.25
2195,15838178.87,26010667.73,21712929.81,18488856.78
2196,1582379.02,2326096.16,2361446.89,1920988.93
2197,3041978.2,4084942.15,3294103.62,3667701.71
2198,2368497.45,3824960.52,3104674.65,3105960.27
2199,2073670.64,3113898.01,3556692.92,3288906.32
2200,737061.38,901584.01,816032.24,754171.74
2201,1451903.31,1807424.65,2245171.14,7279395.36
2202,28519522.16,49469724.44,42261764.59,42404575.81
2203,12848156.94,14704542.59,17678127.86,16910223.97
2204,5716855.29,8246950.04,7068814.32,6315580.0
2205,1358978.61,2127904.97,2261479.79,2310263.64
2206,3480449.46,4311737.92,3756995.86,3415525.62
2207,1061276.04,1585978.51,1415042.31,1519282.46
2208,3154414.75,4556022.11,4081582.81,3407359.57
2209,1045479.01,1279174.32,1091603.08,1041495.68
2210,5126817.19,4833457.08,2416728.54,1642947.83
2211,2032636.16,2469436.7,2750545.95,2019325.7
2212,7144103.56,13150203.31,12280978.26,14486175.82
2213,1833233.95,1878523.3,1557360.0,1866360.0
2214,1961694.49,3015792.62,3419565.81,3826912.2
2215,4902552.25,4721244.85,5074675.54,4316124.46
2216,4165342.27,4587888.12,5773807.83,5462458.36
2217,11986978.2,17980467.3,14190389.63,15659796.75
2218,3343222.65,4473839.77,3987552.84,3562051.77
2219,6416332.05,7069156.53,5588308.91,4776449.44
2220,1390429.78,2082555.26,1117307.42,859467.25
2221,12235479.93,14998330.24,13066594.5,11973799.25
2222,4127747.99,5768696.99,4724072.24,4808657.24
2223,16768634.54,21582883.01,21341986.03,18724081.98
2224,2519004.95,3207854.17,2942392.53,3313015.63
2225,3044572.44,3857376.84,3161671.37,2949265.36
2226,4638053.14,6516393.54,5155617.24,4935210.97
2227,2236408.3,3230367.55,2667821.96,2425575.53
2228,4988094.92,7074237.42,5862176.97,4428660.82
2229,2993072.99,3561221.64,3108349.53,2519148.65
2230,44900851.07,66130352.49,61408818.15,58745299.6
2231,2086096.14,2443974.81,2450208.94,2054256.75
2232,2741207.32,3980604.44,3560743.53,3536520.78
2233,11691427.99,14386175.35,13572740.55,11144027.54
2234,2188716.27,4895460.57,5350407.71,6271212.56
2235,2576823.97,4222748.32,4387855.78,3782461.76
2236,21021182.86,30018373.24,26544870.86,31321571.76
2237,7137036.5,8210147.0,14231489.25,11199526.25
2238,4012795.8,5920417.19,5327758.12,4982040.32
2239,6051488.31,7745905.04,5888258.98,5203629.06
2240,3576740.09,4675926.66,4116581.82,3792583.62
2241,18744389.05,28606989.11,24220822.81,48621920.21
2242,12198515.31,17578383.52,15856357.22,16695283.26
2243,5043594.57,7357370.95,5766193.5,5164027.73
2244,10757557.48,12784735.4,11217051.14,10325092.86
2245,3547891.12,4517160.35,3995949.54,3227085.68
2246,2734468.0,4328004.92,3563180.76,3482199.38
2247,2535522.22,2595850.6,1806755.56,1513769.72
2248,2580599.03,3078942.36,2853509.2,2279526.28
2249,4506119.54,12591974.7,10266400.91,6429536.28
2250,8381671.62,9225341.47,9943846.02,11557815.61
2251,6078045.24,7871969.65,6749954.44,6309555.91
2252,39830438.68,47786581.24,34559494.24,38784629.9
2253,2733528.74,3519261.47,3072633.69,3008970.9
2254,6619702.94,6986107.16,6462549.86,6285410.03
2255,2034038.47,2377380.0,2863926.94,2706610.57
2256,3678707.0,4514209.94,4014087.21,3486283.36
2258,6876069.32,8210189.13,6824392.88,6042027.72
2259,1657217.04,1801952.16,1476377.81,1560279.45
2260,859248.0,832728.0,,
2261,3761360.54,4920073.51,5409148.4,4905786.32
2262,7977364.88,11096396.8,9540248.72,9635309.05
2263,3136861.37,3944556.21,3531289.92,3381022.26
2264,3447437.11,4436534.0,3994918.82,3281540.46
2265,2734623.42,4588191.93,3268592.66,2797307.21
2266,6586872.66,8221452.86,7778357.36,7467223.07
2267,8218237.54,9363675.25,9107897.89,7951339.43
2268,14464851.06,24256567.15,19802105.73,22587945.75
2269,5669454.22,7853789.4,6607875.0,5326500.0
2270,1997539.87,4004981.4,4278384.19,4027149.19
2271,12865500.91,20932517.7,22561488.19,21343496.24
2272,1282577.55,1731479.7,1785731.13,1532387.12
2273,7774601.74,11624373.83,9402511.88,15829799.87
2274,3170437.06,6578500.56,6172034.28,6725453.76
2275,6827406.72,7942194.22,7195446.61,7136773.59
2276,5211516.38,7269238.13,5635469.1,5738044.74
2277,4476472.43,5674283.3,4712304.06,4391644.32
2278,2284000.64,2600458.56,2449171.94,1967593.19
2279,4195619.55,5313940.57,4174076.11,3705193.87
2280,6624943.66,8268340.54,6411794.4,5765096.2
2281,16727595.32,19829463.41,16644315.19,17876296.23
2282,1783919.06,2548040.66,2064838.48,2069541.99
2283,3429409.43,4473587.83,4023157.93,3515196.16
2284,2915486.75,3793578.55,3697576.85,3313442.18
2285,10210874.33,12140488.38,9065165.99,7616629.88
2286,1794352.67,2284020.35,2182298.08,2093662.6
2287,10158120.0,12228720.0,11798360.0,10721701.53
2288,3609307.37,4457614.64,3601546.01,3499247.12
2289,1262962.71,1807566.75,1931853.45,1669050.87
2290,2025373.17,2050611.47,1102072.22,1025783.32
2291,1781279.35,2265279.53,1966684.94,2034501.66
2292,4320215.49,6776064.19,5214234.27,4978622.5
2293,6057675.95,8753866.98,7638910.31,6968662.43
2294,21851274.24,28437186.27,23406554.93,19557755.91
2295,1934374.53,2627546.25,2124558.83,1933893.33
2296,1646371.01,2220663.71,2078230.47,2151410.9
2297,2369663.29,3176800.13,3850045.67,3281235.5
2298,3059339.19,4127515.25,3671207.03,4032345.53
2299,18374286.0,27650301.0,28127988.0,27394794.0
2300,2935781.45,5008736.18,4140482.89,4094899.59
2301,5418244.27,6340951.56,7423396.83,7493851.85
2302,10953280.23,18127430.98,13803115.59,13654428.53
2303,7118026.26,9108012.09,7393562.76,7286409.67
2304,117836588.0,162249237.8,151765936.8,129889715.7
2305,4675110.72,5827655.37,4139390.54,3688595.62
2306,2556868.39,3450543.81,2530398.79,2242625.19
2307,4761735.78,7579541.97,5992296.71,5314596.49
2308,4012939.44,5500883.27,4490885.03,3873227.78
2309,3912965.49,7454172.84,4829068.66,4548141.83
2310,10668732.03,12155609.91,9770607.59,8694450.72
2311,35788770.56,43558192.91,48002918.4,48624315.41
2312,3175328.96,3841031.41,3357199.69,5381043.82
2313,6822887.96,8116154.59,6288885.17,6114925.76
2314,3266254.38,4415702.78,3412252.14,3571718.23
2315,1506960.19,1814609.57,2021475.06,2117721.41
2316,2050961.36,2667130.01,2279824.01,3092579.8
2317,6504113.76,7875040.74,6628743.49,7989467.42
2318,5124125.48,6779577.1,5977666.48,6255734.96
2319,3057419.45,2459532.98,2335556.52,1901638.91
2320,7509981.5,8805397.91,7487659.23,6691990.74
2321,2180408.0,3924457.02,3451822.82,3069416.48
2322,3226420.28,5262476.25,4411453.13,4608032.26
2324,3344114.18,4083903.2,3129132.78,3736552.68
2325,2677660.86,3405973.47,2872220.74,2861401.7
2326,3763764.28,4921431.4,4969483.84,5539470.02
2327,3825837.84,4715257.47,3845785.64,3436617.84
2328,1820577.98,2480537.49,2306699.57,2031437.09
2329,1685544.65,2198987.48,2563453.3,2012795.11
2330,2168397.65,2946410.69,2870690.11,3086493.74
2331,2717149.22,3640968.74,3151366.55,3086282.61
2332,5541420.03,7701941.05,6110929.75,6816234.96
2333,2841922.56,3971902.01,2199946.53,2250259.5
2334,2475332.33,3626263.03,3385690.11,2863152.81
2335,3394667.43,4277686.43,4015746.71,3974536.29
2336,2133882.5,2412067.5,1981559.25,2059926.0
2337,2209349.45,3431542.76,2433205.31,2315659.16
2338,2666161.69,3849255.94,3263708.28,3285306.35
2339,2020127.39,2964173.85,2799484.8,2721785.18
2340,14529117.02,19111752.69,17843747.74,18355116.17
2341,7376134.78,6792501.22,4307079.84,3975198.69
2342,2916558.92,4229208.0,3145473.45,2802011.29
2343,3627657.28,4339514.64,3040475.5,3178882.66
2344,5781916.39,7065374.75,5943065.21,5318557.21
2345,3927785.49,4560448.93,3998081.43,3611453.77
2346,4903543.96,6080394.51,5122363.04,4514599.31
2347,1171118.6,1528517.19,1536358.68,1387474.43
2348,2288718.83,2927776.68,2593385.95,2556231.42
2349,4693416.62,5602737.33,4848049.43,4500452.37
2350,2935750.95,3590214.87,3062673.09,2735401.8
2351,1478274.5,1831687.0,1668611.53,2190885.82
2352,36777317.05,59725465.65,55387133.08,64292131.51
2353,10095151.8,15930024.75,15489949.1,17989460.77
2354,3608038.32,3890346.67,2403063.69,2044276.18
2355,2953494.59,3433388.69,4851157.05,4056936.74
2356,3534562.0,7679028.04,1320658.36,1042119.5
2357,1719665.68,2067357.65,2154502.38,1860617.43
2358,16205569.98,13310417.59,9240816.59,6800871.24
2359,5813231.83,7859546.08,2231964.0,1537575.2
2360,1619323.89,1758716.24,1598563.33,1518486.87
2361,2245763.23,2782525.32,2498720.08,2654785.23
2362,2372580.04,3118359.88,2703055.92,2991591.28
2363,1979009.23,2793895.39,2444658.46,2211833.45
2364,6060402.43,5910953.73,5029721.75,6368412.59
2365,2483891.67,2789303.49,2470249.71,1984247.31
2366,4587480.48,6397041.02,4576355.87,4017528.19
2367,2920365.81,4262580.61,3868928.34,4005511.87
2368,9290706.61,14969329.24,12130801.71,11960028.47
2369,3105250.23,4263424.65,3415597.19,3382028.67
2370,6764180.84,6796759.68,6446400.0,3971499.23
2371,13568536.08,25329610.92,24884034.0,30028844.21
2372,18170940.94,23618708.53,24649483.38,22493534.22
2373,9332876.12,15887710.88,16296761.31,16719902.13
2374,2234612.69,2772417.22,2596136.36,2222231.9
2375,6308713.93,8361549.42,7344527.91,6515427.19
2376,8823565.42,10152277.03,7337515.72,8017979.26
2377,2035753.02,3284412.98,2191710.53,1870972.41
2378,4357588.49,6065541.6,6813525.64,6213257.48
2379,2537257.0,3214608.0,3066384.0,3622224.0
2380,1509513.71,2087228.84,1942192.02,2094396.52
2381,1556751.23,3524837.93,2488033.94,2337813.02
2382,7218421.67,7349577.38,7483545.04,8235117.54
2383,5750769.17,6713281.68,5522293.98,4662515.32
2384,13130430.62,21601809.15,16561019.67,24086533.24
2385,8276839.56,14259968.45,14152951.8,12480578.4
2386,3593486.96,4607723.47,4103486.15,4622210.93
2387,3573823.88,14052355.24,13934948.54,18120772.17
2388,2189808.0,2421576.0,2633364.0,3172824.0
2389,7159669.04,8425437.18,6543345.79,6468071.06
2390,4644036.66,9392294.6,8396822.3,8856311.19
2391,2507889.07,3274983.79,2741432.37,2983847.72
2392,2405824.44,3057413.26,2831555.77,2974516.05
2393,3928255.98,5072248.78,4393516.21,4437305.41
2394,3262896.0,3741972.0,3133675.02,2988746.58
2395,1929316.74,2664209.4,4359290.28,3840752.88
2396,9283495.43,12604420.63,12327684.18,17270801.7
2397,1757492.64,2705334.49,2729014.04,2483653.14
2398,2359184.71,3126313.81,3373266.33,2956202.89
2399,28747999.28,32214303.05,26097191.09,23197951.69
2400,4905020.94,6611835.66,4990779.42,4689322.97
2401,2695152.07,3526289.19,3517224.18,3417509.06
2402,4440396.94,6872766.03,6946895.09,9096120.08
2403,2282706.62,2754485.53,2786675.03,2651196.88
2404,2133945.36,2960974.09,2667172.01,2612084.12
2405,14709085.74,23642952.84,25152758.55,25649957.39
2406,2199062.41,2735317.7,2494210.67,2257260.65
2407,5951040.49,8294426.81,6435518.57,7590257.06
2408,11929313.33,14492415.89,13483340.11,11982539.01
2409,2540220.4,3250822.79,3477994.55,4902578.08
2410,18446249.02,26423963.63,29154114.85,31542508.8
2411,6120190.66,24293564.32,25060323.01,23493726.45
2412,4089993.25,5106015.5,6214141.75,5059387.85
2413,5324808.72,7345250.16,6417549.1,6123298.8
2414,10259932.24,12861331.63,13711649.59,17434107.9
2415,203686003.9,283169470.8,222681107.1,260790419.1
2416,6898262.07,7355799.86,7332336.38,6581547.98
2417,1950405.37,2294220.27,1534998.93,1856298.77
2418,3091113.49,5108366.12,3800304.53,2959257.18
2419,13162858.94,17518371.87,15580895.56,14374107.89
2420,1288750.38,1582538.47,1218241.24,1284833.21
2421,6463727.51,8129126.69,6092056.55,5785334.26
2422,21254983.42,29799942.85,30694340.0,26724381.34
2423,4406162.41,5628419.8,4788432.21,4516819.46
2424,6373224.27,7713422.29,7195496.68,7547355.87
2425,4729764.01,6644192.31,5263955.98,4735119.59
2426,5005379.82,7529644.64,5509205.34,6181580.29
2427,5239001.43,6739156.02,5419809.37,4919796.59
2428,3220745.59,4780815.21,4916121.3,5122294.85
2429,7548570.11,12991486.46,10885839.54,11084486.25
2430,8880703.06,11435686.08,11454682.24,11981845.11
2431,4730793.3,6228215.26,5232869.88,4119415.6
2432,2224622.43,3077250.1,2337151.97,2233278.55
2433,3456169.81,4369954.58,3691985.23,3242462.08
2434,6715712.82,7769887.51,6851628.08,7224986.31
2435,1652283.99,2141244.85,2074802.84,1812054.89
2436,5418527.94,6877017.61,8265039.52,9633326.98
2437,6067814.19,11268797.77,8579785.66,6828827.03
2438,2128603.29,2971829.56,3286310.39,2987565.0
2439,12036967.53,17931377.8,16640468.18,20283813.57
2440,8312415.84,13142853.04,11405750.18,10928999.76
2441,2615737.33,3208615.97,3118287.74,2650667.94
2442,3625415.01,3788462.78,2685492.6,2354601.55
2443,2694702.82,3922797.13,3648759.56,3452284.7
2444,9592391.32,12344638.61,10097420.33,11098080.28
2445,2563758.56,2943090.18,2262909.34,1814279.68
2446,3340646.92,5665172.25,5681315.69,5780217.22
