Indexcd,Trddt,Daywk,Opnindex,Hiindex,Loindex,Clsindex,Retindex
399001,2014/12/29,1,10918.956,10965.287,10665.259,10780.396,-0.002059
399001,2014/12/30,2,10756.578,10866.363,10660.202,10722.262,-0.005393
399001,2014/12/31,3,10723.091,11037.607,10711.327,11014.624,0.027267
399001,2015/1/5,1,11150.979,11587.279,11150.979,11520.59,0.045936
399001,2015/1/6,2,11424.922,11749.138,11374.505,11667.967,0.012792
399001,2015/1/7,3,11612.731,11714.78,11505.033,11613.356,-0.00468
399001,2015/1/8,4,11624.593,11656.705,11371.925,11465.138,-0.012763
399001,2015/1/9,5,11424.532,11738.248,11313.246,11324.762,-0.012244
399001,2015/1/12,1,11279.73,11376.088,11116.058,11285.18,-0.003495
399001,2015/1/13,2,11250.878,11418.453,11244.423,11355.809,0.006259
399001,2015/1/14,3,11366.946,11429.307,11153.166,11237.782,-0.010394
399001,2015/1/15,4,11240.837,11483.751,11161.519,11483.684,0.021882
399001,2015/1/16,5,11496.763,11583.73,11436.277,11532.802,0.004277
399001,2015/1/19,1,10939.043,11204.489,10634.619,10770.929,-0.066061
399001,2015/1/20,2,10761.276,11026.054,10750.85,10996.482,0.020941
399001,2015/1/21,3,11051.948,11395.1,11000.741,11372.18,0.034165
399001,2015/1/22,4,11358.438,11499.439,11342.079,11471.209,0.008708
399001,2015/1/23,5,11507.438,11554.517,11379.963,11436.287,-0.003044
399001,2015/1/26,1,11564.219,11711.889,11512.008,11686.967,0.02192
399001,2015/1/27,2,11670.239,11705.906,11368.99,11551.873,-0.011559
399001,2015/1/28,3,11484.991,11530.094,11309.213,11354.201,-0.017112
399001,2015/1/29,4,11187.297,11319.473,11161.43,11249.037,-0.009262
399001,2015/1/30,5,11290.454,11354.094,11132.799,11150.694,-0.008742
399001,2015/2/2,1,10952.14,11140.97,10921.439,10963.136,-0.01682
399001,2015/2/3,2,11077.479,11216.679,10993.548,11209.19,0.022444
399001,2015/2/4,3,11241.977,11364.375,11111.531,11116.55,-0.008265
399001,2015/2/5,4,11367.142,11386.734,11065.578,11065.578,-0.004585
399001,2015/2/6,5,11022.487,11054.94,10715.43,10791.103,-0.024804
399001,2015/2/9,1,10792.004,10975.847,10760.047,10868.141,0.007139
399001,2015/2/10,2,10887.681,11136.62,10875.285,11136.62,0.024703
399001,2015/2/11,3,11174.306,11318.458,11167.122,11265.626,0.011584
399001,2015/2/12,4,11268.586,11348.316,11185.003,11302.731,0.003294
399001,2015/2/13,5,11362.003,11564.682,11338.012,11443.052,0.012415
399001,2015/2/16,1,11474.877,11606.014,11437.74,11595.253,0.013301
399001,2015/2/17,2,11658.05,11772.15,11644.539,11718.562,0.010634
399001,2015/2/25,3,11755.183,11755.183,11500.691,11539.7,-0.015263
399001,2015/2/26,4,11526.511,11752.01,11470.427,11750.78,0.018292
399001,2015/2/27,5,11736.289,11819.417,11719.664,11757.684,0.000588
399001,2015/3/2,1,11869.958,11955.815,11781.61,11884.017,0.010745
399001,2015/3/3,2,11800.989,11800.989,11515.552,11526.223,-0.030107
399001,2015/3/4,3,11530.935,11688.279,11521.696,11655.075,0.011179
399001,2015/3/5,4,11597.488,11628.147,11484.796,11566.388,-0.007609
399001,2015/3/6,5,11600.66,11626.106,11381.905,11392.397,-0.015043
399001,2015/3/9,1,11280.019,11547.83,11169.051,11533.231,0.012362
399001,2015/3/10,2,11501.978,11649.251,11479.275,11556.653,0.002031
399001,2015/3/11,3,11554.664,11682.541,11491.687,11525.088,-0.002731
399001,2015/3/12,4,11593.69,11645.561,11516.247,11635.589,0.009588
399001,2015/3/13,5,11680.471,11751.195,11654.192,11713.611,0.006705
399001,2015/3/16,1,11791.417,12021.823,11748.083,12017.773,0.025967
399001,2015/3/17,2,12083.438,12190.276,12046.798,12169.516,0.012627
399001,2015/3/18,3,12206.717,12505.342,12190.254,12496.239,0.026848
399001,2015/3/19,4,12549.547,12552.711,12337.675,12429.111,-0.005372
399001,2015/3/20,5,12427.414,12659.829,12387.888,12544.454,0.00928
399001,2015/3/23,1,12644.19,12813.833,12644.19,12780.317,0.018802
399001,2015/3/24,2,12841.145,12841.445,12495.917,12801.202,0.001634
399001,2015/3/25,3,12776.003,12841.903,12656.523,12757.095,-0.003446
399001,2015/3/26,4,12703.346,12856.213,12601.749,12712.979,-0.003458
399001,2015/3/27,5,12779.326,12930.241,12717.431,12874.424,0.012699
399001,2015/3/30,1,12917.136,13242.306,12894.494,13193.316,0.024769
399001,2015/3/31,2,13420.923,13538.287,13106.969,13160.664,-0.002475
399001,2015/4/1,3,13187.422,13454.812,13142.401,13394.725,0.017785
399001,2015/4/2,4,13486.895,13537.38,13235.279,13426.1,0.002342
399001,2015/4/3,5,13336.866,13502.467,13296.945,13494.641,0.005105
399001,2015/4/7,2,13626.621,13769.763,13625.26,13768.728,0.020311
399001,2015/4/8,3,13814.979,13846.55,13513.145,13841.717,0.005301
399001,2015/4/9,4,13898.493,13914.007,13505.852,13796.733,-0.00325
399001,2015/4/10,5,13718.925,14034.31,13650.324,14013.335,0.0157
399001,2015/4/13,1,14100.353,14175.356,13972.41,14149.505,0.009717
399001,2015/4/14,2,14132.612,14221.506,13920.064,14042.464,-0.007565
399001,2015/4/15,3,14023.402,14023.402,13646.607,13646.607,-0.02819
399001,2015/4/16,4,13549.873,14024.677,13492.766,13967.802,0.023537
399001,2015/4/17,5,14120.773,14249.468,14039.036,14149.342,0.012997
399001,2015/4/20,1,14132.829,14288.325,13814.961,13871.599,-0.019629
399001,2015/4/21,2,13882.436,14438.995,13882.436,14438.995,0.040903
399001,2015/4/22,3,14529.244,14756.152,14510.934,14749.133,0.021479
399001,2015/4/23,4,14842.205,14893.01,14647.138,14743.217,-0.000401
399001,2015/4/24,5,14615.535,14771.287,14422.537,14598.695,-0.009803
399001,2015/4/27,1,14749.024,14910.313,14644.007,14809.424,0.014435
399001,2015/4/28,2,14946.95,14979.81,14580.422,14707.245,-0.0069
399001,2015/4/29,3,14669.217,14907.957,14542.321,14871.952,0.011199
399001,2015/4/30,4,14909.06,15009.729,14818.64,14818.64,-0.003585
399001,2015/5/4,1,14846.478,14958.791,14714.912,14860.53,0.002827
399001,2015/5/5,2,14831.905,14831.905,14145.501,14233.098,-0.042221
399001,2015/5/6,3,14347.55,14569.645,14032.021,14136.166,-0.00681
399001,2015/5/7,4,14080.355,14226.08,14027.603,14114.728,-0.001517
399001,2015/5/8,5,14271.461,14481.438,14165.07,14481.249,0.025967
399001,2015/5/11,1,14572.815,14946.651,14447.781,14944.883,0.032016
399001,2015/5/12,2,14975.226,15088.96,14879.597,15066.289,0.008124
399001,2015/5/13,3,15075.024,15245.813,14962.377,15173.092,0.007089
399001,2015/5/14,4,15210.753,15299.794,15003.723,15024.468,-0.009795
399001,2015/5/15,5,14955.411,14955.411,14590.757,14694.947,-0.021932
399001,2015/5/18,1,14612.884,14759.086,14564.733,14672.632,-0.001519
399001,2015/5/19,2,14723.214,15173.919,14704.328,15127.376,0.030993
399001,2015/5/20,3,15206.559,15618.128,15206.559,15337.083,0.013863
399001,2015/5/21,4,15402.948,15872.588,15402.948,15872.534,0.034912
399001,2015/5/22,5,16084.038,16191.152,15731.01,16045.797,0.010916
399001,2015/5/25,1,15894.14,16368.908,15810.149,16351.056,0.019024
399001,2015/5/26,2,16456.23,16904.147,16397.504,16903.471,0.033785
399001,2015/5/27,3,16988.904,17061.917,16610.779,16963.522,0.003553
399001,2015/5/28,4,16953.604,17153.803,15909.101,15912.947,-0.061931
399001,2015/5/29,5,15920.326,16386.054,15299.647,16100.448,0.011783
399001,2015/6/1,1,16247.389,16921.066,16245.553,16917.525,0.050749
399001,2015/6/2,2,17051.22,17485.578,16963.738,17485.578,0.033578
399001,2015/6/3,3,17626.916,17696.477,17098.431,17538.503,0.003027
399001,2015/6/4,4,17579.358,17608.724,16426.312,17501.052,-0.002135
399001,2015/6/5,5,17727.86,17901.863,17302.554,17649.086,0.008459
399001,2015/6/8,1,17648.722,17648.722,17145.698,17452.308,-0.011149
399001,2015/6/9,2,17410.64,17609.276,17184.324,17398.996,-0.003055
399001,2015/6/10,3,17297.04,17852.36,17165.894,17677.572,0.016011
399001,2015/6/11,4,17692.898,17889.911,17606.426,17889.689,0.011999
399001,2015/6/12,5,17978.048,18198.073,17921.91,18098.274,0.01166
399001,2015/6/15,1,18182.642,18211.757,17668.67,17702.551,-0.021865
399001,2015/6/16,2,17502.368,17502.367,16911.91,17075.931,-0.035397
399001,2015/6/17,3,17073.078,17474.079,16564.365,17405.571,0.019304
399001,2015/6/18,4,17367.128,17442.77,16709.603,16734.839,-0.038535
399001,2015/6/19,5,16386.981,16578.876,15700.494,15725.47,-0.060315
399001,2015/6/23,2,15720.321,16047.316,14938.821,16045.989,0.020382
399001,2015/6/24,3,16178.553,16345.749,15867.912,16312.311,0.016597
399001,2015/6/25,4,16369.995,16399.344,15499.223,15692.444,-0.038
399001,2015/6/26,5,15196.558,15229.001,14321.052,14398.785,-0.082438
399001,2015/6/29,1,14703.966,14712.163,13250.347,13566.271,-0.057818
399001,2015/6/30,2,13274.645,14352.052,12723.159,14337.965,0.056883
399001,2015/7/1,3,14185.102,14696.982,13578.375,13650.816,-0.047925
399001,2015/7/2,4,13655.732,13732.494,12727.229,12924.19,-0.053229
399001,2015/7/3,5,12475.61,13154.131,11953.081,12246.062,-0.05247
399001,2015/7/6,1,13140.14,13140.14,11584.471,12075.769,-0.013906
399001,2015/7/7,2,11660.56,11767.66,11282.623,11375.604,-0.057981
399001,2015/7/8,3,10870.144,11112.616,10850.384,11040.889,-0.029424
399001,2015/7/9,4,10953.332,11513.36,10932.997,11510.34,0.042519
399001,2015/7/10,5,11733.448,12062.902,11696.769,12038.145,0.045855
399001,2015/7/13,1,12367.618,12658.069,12261.253,12614.155,0.047849
399001,2015/7/14,2,12796.485,13091.928,12635.197,12728.513,0.009066
399001,2015/7/15,3,12783.075,12792.311,12093.9,12132.419,-0.046831
399001,2015/7/16,4,11963.351,12600.653,11637.472,12357.606,0.018561
399001,2015/7/17,5,12460.507,13097.454,12435.595,13004.957,0.052385
399001,2015/7/20,1,13115.48,13427.863,12942.945,13202.395,0.015182
399001,2015/7/21,2,13038.148,13436.912,12928.133,13315.556,0.008571
399001,2015/7/22,3,13307.932,13482.039,13098.805,13416.536,0.007584
399001,2015/7/23,4,13432.612,13792.365,13356.055,13754.528,0.025192
399001,2015/7/24,5,13789.313,13970.836,13424.181,13518.515,-0.017159
399001,2015/7/27,1,13242.69,13579.639,12488.367,12493.046,-0.075857
399001,2015/7/28,2,11986.247,12676.273,11718.996,12316.776,-0.014109
399001,2015/7/29,3,12472.275,12823.147,12078.315,12823.073,0.041106
399001,2015/7/30,4,12766.342,12988.555,12382.296,12395.922,-0.033311
399001,2015/7/31,5,12228.413,12580.961,12213.462,12374.254,-0.001748
399001,2015/8/3,1,12178.572,12305.613,11909.005,12161.576,-0.017187
399001,2015/8/4,2,12163.121,12711.562,12105.937,12711.562,0.045223
399001,2015/8/5,3,12694.571,12842.31,12447.037,12524.686,-0.014701
399001,2015/8/6,4,12274.724,12595.123,12231.888,12421.849,-0.008211
399001,2015/8/7,5,12543.656,12769.133,12522.473,12753.049,0.026663
399001,2015/8/10,1,12877.307,13373.304,12821.892,13302.962,0.04312
399001,2015/8/11,2,13316.888,13508.299,13240.088,13323.085,0.001513
399001,2015/8/12,3,13201.538,13396.335,13117.101,13117.101,-0.015461
399001,2015/8/13,4,13069.983,13395.176,12962,13395.176,0.021199
399001,2015/8/14,5,13497.164,13606.327,13378.591,13445.874,0.003785
399001,2015/8/17,1,13417.326,13585.961,13309.538,13573.902,0.009522
399001,2015/8/18,2,13608.516,13652.542,12634.948,12683.855,-0.06557
399001,2015/8/19,3,12328.596,13028.504,12049.916,12960.659,0.021823
399001,2015/8/20,4,12864.835,13040.362,12582.244,12584.577,-0.029017
399001,2015/8/21,5,12355.274,12511.415,11891.839,11902.046,-0.054236
399001,2015/8/24,1,11399.663,11446.099,10964.092,10970.29,-0.078285
399001,2015/8/25,2,10212.472,10529.923,10168.416,10197.937,-0.070404
399001,2015/8/26,3,10199.896,10559.241,9776.21,9899.719,-0.029243
399001,2015/8/27,4,10076.092,10254.349,9713.986,10254.349,0.035822
399001,2015/8/28,5,10397.966,10826.191,10311.368,10799.996,0.053211
399001,2015/8/31,1,10706.227,10706.227,10398.33,10549.163,-0.023225
399001,2015/9/1,2,10388.498,10388.498,9954.577,10162.516,-0.036652
399001,2015/9/2,3,9694.477,10319.485,9682.708,10054.801,-0.010599
399001,2015/9/7,1,10121.829,10404.223,9933.541,9991.764,-0.006269
399001,2015/9/8,2,9898.635,10341.304,9763.949,10320.226,0.032873
399001,2015/9/9,3,10367.348,10702.183,10335.022,10620.133,0.02906
399001,2015/9/10,4,10449.926,10618.869,10406.021,10424.654,-0.018406
399001,2015/9/11,5,10408.407,10555.62,10332.411,10463.692,0.003745
399001,2015/9/14,1,10517.684,10544.281,9739.421,9778.234,-0.065508
399001,2015/9/15,2,9533.45,9719.662,9259.648,9290.807,-0.049848
399001,2015/9/16,3,9330.755,9933.83,9297.198,9890.429,0.064539
399001,2015/9/17,4,9872.041,10147.175,9739.89,9739.89,-0.015221
399001,2015/9/18,5,9806.716,9914.585,9691.064,9850.772,0.011384
399001,2015/9/21,1,9732.122,10176.727,9701.325,10176.727,0.033089
399001,2015/9/22,2,10200.547,10357.417,10121.741,10238.686,0.006088
399001,2015/9/23,3,10071.333,10250.453,10040.948,10132.295,-0.010391
399001,2015/9/24,4,10178.098,10288.184,10124.128,10238.038,0.010436
399001,2015/9/25,5,10184.88,10249.242,9835.842,9904.764,-0.032553
399001,2015/9/28,1,9919.562,10124.313,9796.929,10115.547,0.021281
399001,2015/9/29,2,9962.581,10070.254,9873.781,9949.918,-0.016374
399001,2015/9/30,3,10004.795,10048.859,9890.706,9988.25,0.003852
399001,2015/10/8,4,10332.235,10477.209,10265,10394.734,0.040696
399001,2015/10/9,5,10386.806,10589.519,10363.984,10540.194,0.013994
399001,2015/10/12,1,10599.884,11069.681,10593.538,10961.363,0.039958
399001,2015/10/13,2,10885.105,11072.996,10850.723,11042.13,0.007368
399001,2015/10/14,3,10997.082,11095.338,10880.108,10901.479,-0.012738
399001,2015/10/15,4,10862.112,11229.38,10862.112,11229.38,0.030079
399001,2015/10/16,5,11301.935,11384.24,11172.042,11374.834,0.012953
399001,2015/10/19,1,11426.518,11498.24,11245.014,11391.013,0.001422
399001,2015/10/20,2,11372.178,11597.156,11335.783,11597.08,0.01809
399001,2015/10/21,3,11592.199,11641.893,10872.567,10915.986,-0.05873
399001,2015/10/22,4,10921.178,11320.011,10910.879,11305.103,0.035647
399001,2015/10/23,5,11397.199,11653.087,11345.527,11603.456,0.026391
399001,2015/10/26,1,11765.652,11789.02,11534.826,11687.772,0.007266
399001,2015/10/27,2,11588.942,11820.723,11229.102,11758.413,0.006044
399001,2015/10/28,3,11689.287,11834.073,11446.43,11494.347,-0.022458
399001,2015/10/29,4,11565.713,11694.781,11406.102,11566.662,-0.0035
399001,2015/10/30,5,11542.014,11711.037,11369.395,11546.051,-0.001782
399001,2015/11/2,1,11306.204,11637.988,11266.038,11304.882,-0.020888
399001,2015/11/3,2,11341.303,11416.838,11200.597,11288.144,-0.001481
399001,2015/11/4,3,11351.249,11884.9,11351.249,11884.9,0.052866
399001,2015/11/5,4,11908.688,12091.53,11853.464,11939.81,0.00462
399001,2015/11/6,5,11952.512,12292.424,11952.512,12273.351,0.027935
399001,2015/11/9,1,12227.405,12538.352,12145.064,12453.241,0.014657
399001,2015/11/10,2,12390.527,12597.163,12349.033,12500.528,0.003797
399001,2015/11/11,3,12509.525,12687.196,12445.288,12677.537,0.01416
399001,2015/11/12,4,12735.502,12758.673,12483.34,12635.393,-0.003324
399001,2015/11/13,5,12492.942,12574.962,12272.381,12402.036,-0.018469
399001,2015/11/16,1,12180.986,12620.38,12171.662,12620.38,0.017605
399001,2015/11/17,2,12744.793,12827.201,12478.973,12511.545,-0.008624
399001,2015/11/18,3,12516.14,12580.913,12257.042,12283.758,-0.018206
399001,2015/11/19,4,12326.161,12609.844,12309.785,12609.844,0.026546
399001,2015/11/20,5,12650.248,12766.261,12565.801,12702.034,0.007311
399001,2015/11/23,1,12699.146,12806.316,12539.98,12586.691,-0.009081
399001,2015/11/24,2,12580.717,12694.856,12438.921,12694.856,0.008594
399001,2015/11/25,3,12696.132,12904.787,12666.188,12893.228,0.015626
399001,2015/11/26,4,12951.998,12970.47,12747.892,12767.502,-0.009751
399001,2015/11/27,5,12697.507,12733.452,11880.321,11961.703,-0.063113
399001,2015/11/30,1,11991.701,12121.219,11455.495,12037.857,0.006366
399001,2015/12/1,2,12022.835,12206.165,11938.627,12081.17,0.003598
399001,2015/12/2,3,12068.977,12188.011,11830.989,12186.271,0.0087
399001,2015/12/3,4,12205.439,12447.381,12205.439,12447.381,0.021427
399001,2015/12/4,5,12384.496,12474.457,12268.494,12329.176,-0.009496
399001,2015/12/7,1,12351.405,12467.852,12262.13,12443.047,0.009236
399001,2015/12/8,2,12371.109,12371.109,12151.153,12164.966,-0.022348
399001,2015/12/9,3,12112.197,12257.581,12091.764,12179.831,0.001222
399001,2015/12/10,4,12180.774,12318.044,12158.653,12181.03,0.000098
399001,2015/12/11,5,12120.595,12228.29,12051.444,12134.02,-0.003859
399001,2015/12/14,1,12023.814,12400.594,12004.486,12400.594,0.021969
399001,2015/12/15,2,12412.465,12553.788,12412.465,12495.249,0.007633
399001,2015/12/16,3,12533.112,12595.124,12471.094,12511.028,0.001263
399001,2015/12/17,4,12602.667,12825.48,12602.667,12825.48,0.025134
399001,2015/12/18,5,12825.023,12904.078,12763.431,12830.247,0.000372
399001,2015/12/21,1,12824.433,13047.125,12816.715,13028.31,0.015437
399001,2015/12/22,2,13064.686,13139.125,12980.377,13139.125,0.008506
399001,2015/12/23,3,13142.526,13187.052,12974.628,13007.868,-0.00999
399001,2015/12/24,4,12977.248,13003.784,12770.359,12932.372,-0.005804
399001,2015/12/25,5,12960.255,13012.743,12898.472,12980.566,0.003727
399001,2015/12/28,1,13025.657,13064.5,12686.34,12686.34,-0.022667
399001,2015/12/29,2,12676.614,12806.156,12598.105,12806.156,0.009444
399001,2015/12/30,3,12826.477,12899.944,12768.168,12889.834,0.006534
399001,2015/12/31,4,12893.12,12921.711,12664.533,12664.89,-0.017451
399001,2016/1/4,1,12650.719,12659.408,11626.479,11626.038,-0.082026
399001,2016/1/5,2,11116.9,11687.48,11063.642,11468.06,-0.013588
399001,2016/1/6,3,11520.772,11730.48,11413.984,11724.88,0.022394
399001,2016/1/7,4,11504.9,11504.9,10745.47,10760.273,-0.08227
399001,2016/1/8,5,11008.894,11121.777,10376.29,10888.908,0.011955
399001,2016/1/11,1,10656.87,10809.568,10212.459,10212.459,-0.062123
399001,2016/1/12,2,10243.569,10414.936,10065.09,10293.704,0.007955
399001,2016/1/13,3,10347.084,10435.239,9978.821,9978.821,-0.03059
399001,2016/1/14,4,9678.216,10357.952,9668.896,10344.942,0.03669
399001,2016/1/15,5,10268.947,10363.822,9940.889,9997.925,-0.033545
399001,2016/1/18,1,9807.248,10273.586,9807.248,10155.962,0.015807
399001,2016/1/19,2,10137.38,10519.667,10105.546,10501.786,0.034051
399001,2016/1/20,3,10434.355,10554.035,10297.817,10366.849,-0.012849
399001,2016/1/21,4,10207.421,10475.512,9975.974,9975.974,-0.037704
399001,2016/1/22,5,10095.425,10171.919,9837.744,10111.567,0.013592
399001,2016/1/25,1,10194.752,10291.495,10103.65,10192.531,0.008007
399001,2016/1/26,2,10079.222,10104.468,9463.307,9483.547,-0.069559
399001,2016/1/27,3,9525.611,9556.834,8986.518,9422.43,-0.006445
399001,2016/1/28,4,9309.871,9430.556,9045.495,9082.588,-0.036067
399001,2016/1/29,5,9077.106,9491.058,9056.043,9418.204,0.036952
399001,2016/2/1,1,9389.624,9457.433,9196.152,9322.006,-0.010214
399001,2016/2/2,2,9332.694,9646.952,9332.694,9610.93,0.030994
399001,2016/2/3,3,9509.501,9679.543,9453.158,9638.874,0.002908
399001,2016/2/4,4,9667.907,9844.02,9667.907,9793.069,0.015997
399001,2016/2/5,5,9802.249,9830.075,9670.022,9673.478,-0.012212
399001,2016/2/15,1,9385.524,9725.181,9385.524,9668.845,-0.000479
399001,2016/2/16,2,9727.764,10071.021,9727.764,10045.367,0.038942
399001,2016/2/17,3,10043.689,10178.55,9982.167,10161.769,0.011588
399001,2016/2/18,4,10231.263,10273.633,10099.102,10116.396,-0.004465
399001,2016/2/19,5,10091.675,10225.992,10066.043,10162.315,0.004539
399001,2016/2/22,1,10290.05,10371.144,10239.581,10370.985,0.020534
399001,2016/2/23,2,10374.357,10397.523,10171.675,10299.674,-0.006876
399001,2016/2/24,3,10256.392,10355.323,10100.504,10307.626,0.000772
399001,2016/2/25,4,10290.956,10290.956,9510.099,9551.076,-0.073397
399001,2016/2/26,5,9625.367,9676.24,9392.669,9573.704,0.002369
399001,2016/2/29,1,9528.724,9528.724,9000.888,9097.362,-0.049755
399001,2016/3/1,2,9116.557,9384.311,9011.509,9322,0.024693
399001,2016/3/2,3,9308.49,9781.914,9308.49,9766.366,0.047669
399001,2016/3/3,4,9770.739,9946.935,9748.997,9762.014,-0.000446
399001,2016/3/4,5,9721.225,9797.56,9447.108,9536.707,-0.02308
399001,2016/3/7,1,9642.25,9805.369,9614.691,9703.83,0.017524
399001,2016/3/8,2,9690.569,9732.727,9348.76,9732.727,0.002978
399001,2016/3/9,3,9525.255,9672.487,9466.487,9523.144,-0.021534
399001,2016/3/10,4,9526.187,9600.231,9382.158,9390.347,-0.013945
399001,2016/3/11,5,9286.525,9430.953,9254.236,9363.405,-0.002869
399001,2016/3/14,1,9466.419,9763.365,9466.419,9665.13,0.032224
399001,2016/3/15,2,9636.632,9677.482,9536.27,9574.187,-0.009409
399001,2016/3/16,3,9629.817,9661.929,9418.549,9469.028,-0.010984
399001,2016/3/17,4,9515.626,9820.99,9511.714,9791.85,0.034092
399001,2016/3/18,5,9841.04,10170.688,9833.109,10126.589,0.034185
399001,2016/3/21,1,10255.903,10394.142,10234.648,10394.142,0.026421
399001,2016/3/22,2,10308.911,10435.132,10254.688,10344.082,-0.004816
399001,2016/3/23,3,10317.934,10442.382,10277.247,10442.382,0.009503
399001,2016/3/24,4,10346.556,10473.216,10263.562,10283.679,-0.015198
399001,2016/3/25,5,10256.41,10371.523,10223.16,10339.684,0.005446
399001,2016/3/28,1,10399.165,10494.203,10248.266,10276.84,-0.006078
399001,2016/3/29,2,10259.713,10278.998,10024.059,10094.712,-0.017722
399001,2016/3/30,3,10187.64,10445.691,10187.64,10445.691,0.034769
